"SK_ID_PREV","SK_ID_CURR","NAME_CONTRACT_TYPE","AMT_ANNUITY","AMT_APPLICATION","AMT_CREDIT","AMT_DOWN_PAYMENT","AMT_GOODS_PRICE","WEEKDAY_APPR_PROCESS_START","HOUR_APPR_PROCESS_START","FLAG_LAST_APPL_PER_CONTRACT","NFLAG_LAST_APPL_IN_DAY","RATE_DOWN_PAYMENT","RATE_INTEREST_PRIMARY","RATE_INTEREST_PRIVILEGED","NAME_CASH_LOAN_PURPOSE","NAME_CONTRACT_STATUS","DAYS_DECISION","NAME_PAYMENT_TYPE","CODE_REJECT_REASON","NAME_TYPE_SUITE","NAME_CLIENT_TYPE","NAME_GOODS_CATEGORY","NAME_PORTFOLIO","NAME_PRODUCT_TYPE","CHANNEL_TYPE","SELLERPLACE_AREA","NAME_SELLER_INDUSTRY","CNT_PAYMENT","NAME_YIELD_GROUP","PRODUCT_COMBINATION","DAYS_FIRST_DRAWING","DAYS_FIRST_DUE","DAYS_LAST_DUE_1ST_VERSION","DAYS_LAST_DUE","DAYS_TERMINATION","NFLAG_INSURED_ON_APPROVAL"
1168270,100169,"Cash loans",NA,0,0,NA,NA,"FRIDAY",13,"Y",1,NA,NA,NA,"XNA","Canceled",-515,"XNA","XAP","","Repeater","XNA","XNA","XNA","Credit and cash offices",-1,"XNA",NA,"XNA","Cash",NA,NA,NA,NA,NA,NA
1963441,100615,"Consumer loans",3735.09,82818,82818,0,82818,"TUESDAY",9,"Y",1,0,NA,NA,"XAP","Approved",-1501,"Cash through the bank","XAP","Children","Repeater","Audio/Video","POS","XNA","Country-wide",3268,"Consumer electronics",24,"low_action","POS household without interest",365243,-1469,-779,-1139,-1131,0
1252218,100026,"Consumer loans",23608.485,132345,132345,0,132345,"FRIDAY",12,"Y",1,0,NA,NA,"XAP","Approved",-1427,"Cash through the bank","XAP","Spouse, partner","New","Computers","POS","XNA","Country-wide",200,"Consumer electronics",6,"low_normal","POS household without interest",365243,-1396,-1246,-1246,-1243,0
1627035,100193,"Cash loans",NA,0,0,NA,NA,"TUESDAY",11,"Y",1,NA,NA,NA,"XNA","Canceled",-412,"XNA","XAP","","Repeater","XNA","XNA","XNA","Credit and cash offices",-1,"XNA",NA,"XNA","Cash",NA,NA,NA,NA,NA,NA
1459364,100737,"Cash loans",22425.975,225000,239850,NA,225000,"MONDAY",10,"Y",1,NA,NA,NA,"XNA","Approved",-340,"Cash through the bank","XAP","Unaccompanied","Repeater","XNA","Cash","x-sell","Credit and cash offices",-1,"XNA",12,"low_normal","Cash X-Sell: low",365243,-310,20,365243,365243,1
2345103,100408,"Consumer loans",3742.695,37062,36877.5,3708,37062,"WEDNESDAY",18,"Y",1,0.0995022628995353,NA,NA,"XAP","Approved",-646,"Cash through the bank","XAP","","Repeater","Photo / Cinema Equipment","POS","XNA","Country-wide",15,"Connectivity",12,"middle","POS mobile with interest",365243,-612,-282,-522,-509,0
2473329,100493,"Cash loans",NA,0,0,NA,NA,"SATURDAY",16,"Y",1,NA,NA,NA,"XNA","Canceled",-124,"XNA","XAP","","Repeater","XNA","XNA","XNA","Credit and cash offices",-1,"XNA",NA,"XNA","Cash",NA,NA,NA,NA,NA,NA
1174990,100609,"Cash loans",NA,0,0,NA,NA,"TUESDAY",15,"Y",1,NA,NA,NA,"XNA","Canceled",-345,"XNA","XAP","","Repeater","XNA","XNA","XNA","Credit and cash offices",0,"XNA",NA,"XNA","Cash",NA,NA,NA,NA,NA,NA
2021036,100609,"Cash loans",NA,0,0,NA,NA,"TUESDAY",15,"Y",1,NA,NA,NA,"XNA","Canceled",-345,"XNA","XAP","","Repeater","XNA","XNA","XNA","Credit and cash offices",0,"XNA",NA,"XNA","Cash",NA,NA,NA,NA,NA,NA
1239912,100522,"Consumer loans",2597.94,25740,25740,0,25740,"SATURDAY",10,"Y",1,0,0.196900147342174,0.867336152219873,"XAP","Approved",-150,"Cash through the bank","XAP","","Repeater","Mobile","POS","XNA","Country-wide",48,"Connectivity",12,"middle","POS mobile with interest",365243,-100,230,365243,365243,0
2577345,100431,"Cash loans",NA,0,0,NA,NA,"THURSDAY",17,"Y",1,NA,NA,NA,"XNA","Canceled",-232,"XNA","XAP","","Repeater","XNA","XNA","XNA","Credit and cash offices",-1,"XNA",NA,"XNA","Cash",NA,NA,NA,NA,NA,NA
2766534,100350,"Cash loans",23153.985,450000,512370,NA,450000,"TUESDAY",13,"Y",1,NA,NA,NA,"XNA","Refused",-538,"Cash through the bank","HC","","Repeater","XNA","Cash","x-sell","Credit and cash offices",-1,"XNA",36,"middle","Cash X-Sell: middle",NA,NA,NA,NA,NA,NA
1717176,100451,"Cash loans",20649.375,225000,247275,NA,225000,"WEDNESDAY",13,"Y",1,NA,NA,NA,"XNA","Approved",-451,"Cash through the bank","XAP","","Repeater","XNA","Cash","x-sell","Credit and cash offices",-1,"XNA",18,"high","Cash X-Sell: high",365243,-421,89,365243,365243,1
1303247,100188,"Revolving loans",NA,0,0,NA,NA,"SATURDAY",5,"Y",1,NA,NA,NA,"XAP","Canceled",-314,"XNA","XAP","","Repeater","XNA","XNA","XNA","Credit and cash offices",-1,"XNA",NA,"XNA","Card Street",NA,NA,NA,NA,NA,NA
2531618,100027,"Cash loans",22556.475,225000,239850,NA,225000,"SATURDAY",14,"Y",1,NA,NA,NA,"XNA","Refused",-181,"Cash through the bank","HC","Unaccompanied","Repeater","XNA","Cash","x-sell","AP+ (Cash loan)",5,"XNA",12,"low_normal","Cash X-Sell: low",NA,NA,NA,NA,NA,NA
1542485,100413,"Consumer loans",8654.265,46800,46800,0,46800,"FRIDAY",14,"Y",1,0,NA,NA,"XAP","Approved",-344,"Cash through the bank","XAP","Spouse, partner","Repeater","Consumer Electronics","POS","XNA","Stone",35,"Consumer electronics",6,"middle","POS household with interest",365243,-303,-153,-153,-146,0
2010897,100347,"Cash loans",18821.52,180000,191880,NA,180000,"THURSDAY",6,"Y",1,NA,NA,NA,"XNA","Approved",-1164,"Cash through the bank","XAP","Unaccompanied","Repeater","XNA","Cash","x-sell","Credit and cash offices",-1,"XNA",12,"low_normal","Cash X-Sell: low",365243,-1134,-804,-804,-797,1
1728061,100212,"Consumer loans",10747.89,58455,58626,5845.5,58455,"WEDNESDAY",14,"Y",1,0.0987456614021841,NA,NA,"XAP","Approved",-707,"XNA","XAP","","Repeater","Photo / Cinema Equipment","POS","XNA","Regional / Local",40,"Consumer electronics",6,"middle","POS household with interest",365243,-676,-526,-526,-521,0
2562193,100077,"Revolving loans",2250,45000,45000,NA,45000,"WEDNESDAY",15,"Y",1,NA,NA,NA,"XAP","Approved",-217,"XNA","XAP","Unaccompanied","Repeater","XNA","Cards","walk-in","Credit and cash offices",-1,"XNA",0,"XNA","Card Street",NA,NA,NA,NA,NA,NA
1629558,100062,"Cash loans",NA,0,0,NA,NA,"WEDNESDAY",13,"Y",1,NA,NA,NA,"XNA","Refused",-295,"XNA","HC","","Repeater","XNA","XNA","XNA","Credit and cash offices",-1,"XNA",NA,"XNA","Cash",NA,NA,NA,NA,NA,NA
2079853,100324,"Cash loans",15654.645,234000,293818.5,NA,234000,"TUESDAY",16,"Y",1,NA,NA,NA,"XNA","Approved",-338,"Cash through the bank","XAP","Other_A","Repeater","XNA","Cash","x-sell","Credit and cash offices",-1,"XNA",24,"low_normal","Cash X-Sell: low",365243,-308,382,365243,365243,1
1050395,100744,"Consumer loans",24404.94,269325,258390,26932.5,269325,"SUNDAY",14,"Y",1,0.102802761468482,NA,NA,"XAP","Approved",-519,"Cash through the bank","XAP","Unaccompanied","New","Furniture","POS","XNA","Stone",90,"Furniture",12,"low_normal","POS industry with interest",365243,-489,-159,-189,-183,1
1760287,100741,"Revolving loans",NA,0,0,NA,NA,"WEDNESDAY",13,"Y",1,NA,NA,NA,"XAP","Canceled",-64,"XNA","XAP","","Repeater","XNA","XNA","XNA","Credit and cash offices",-1,"XNA",NA,"XNA","Card Street",NA,NA,NA,NA,NA,NA
1713325,100707,"Cash loans",NA,0,0,NA,NA,"SATURDAY",10,"Y",1,NA,NA,NA,"XNA","Canceled",-213,"XNA","XAP","","Repeater","XNA","XNA","XNA","Credit and cash offices",-1,"XNA",NA,"XNA","Cash",NA,NA,NA,NA,NA,NA
1915179,100297,"Consumer loans",21271.185,111195,117067.5,0,111195,"FRIDAY",10,"Y",1,0,NA,NA,"XAP","Approved",-1002,"XNA","XAP","Unaccompanied","Refreshed","Auto Accessories","POS","XNA","Stone",150,"Industry",6,"middle","POS other with interest",365243,-962,-812,-812,-803,0
2505229,100746,"Consumer loans",10516.365,146265.615,146263.5,2.115,146265.615,"SUNDAY",20,"Y",1,1.57482486415366e-05,NA,NA,"XAP","Approved",-2478,"Cash through the bank","XAP","Family","Repeater","Audio/Video","POS","XNA","Country-wide",2914,"Consumer electronics",24,"high","POS household with interest",365243,-2447,-1757,-1757,-1750,0
2537354,100680,"Revolving loans",6750,135000,135000,NA,135000,"SUNDAY",13,"Y",1,NA,NA,NA,"XAP","Approved",-76,"XNA","XAP","Unaccompanied","Refreshed","XNA","Cards","x-sell","Credit and cash offices",-1,"XNA",0,"XNA","Card X-Sell",NA,NA,NA,NA,NA,NA
2657299,100871,"Consumer loans",6731.055,33075,35694,0,33075,"TUESDAY",14,"Y",1,0,NA,NA,"XAP","Approved",-253,"Cash through the bank","XAP","Unaccompanied","New","Audio/Video","POS","XNA","Country-wide",200,"Consumer electronics",6,"middle","POS household with interest",365243,-223,-73,-73,-66,1
2094966,100880,"Revolving loans",3375,0,67500,NA,NA,"SUNDAY",11,"Y",1,NA,NA,NA,"XAP","Approved",-2872,"XNA","XAP","","Repeater","XNA","Cards","x-sell","Contact center",-1,"XNA",0,"XNA","Card Street",-2849,-2812,365243,-1747,-216,0
2465816,100708,"Consumer loans",9434.07,87165,84915,8721,87165,"THURSDAY",14,"Y",1,0.101434937611408,NA,NA,"XAP","Approved",-2423,"Cash through the bank","XAP","Other_A","New","Consumer Electronics","POS","XNA","Country-wide",1552,"Consumer electronics",10,"low_normal","POS household without interest",365243,-2392,-2122,-2122,-2119,1
1031746,100473,"Consumer loans",3329.775,81360,72544.5,16272,81360,"FRIDAY",13,"Y",1,0.199531475263349,NA,NA,"XAP","Approved",-1139,"Cash through the bank","XAP","Unaccompanied","New","Consumer Electronics","POS","XNA","Country-wide",1552,"Consumer electronics",24,"low_action","POS household without interest",365243,-1108,-418,-838,-834,0
1223122,100243,"Cash loans",28614.735,337500,422982,NA,337500,"TUESDAY",8,"Y",1,NA,NA,NA,"Repairs","Approved",-460,"XNA","XAP","","Repeater","XNA","Cash","walk-in","AP+ (Cash loan)",4,"XNA",36,"high","Cash Street: high",365243,-430,620,-70,-63,1
1350148,100632,"Cash loans",NA,0,0,NA,NA,"WEDNESDAY",16,"Y",1,NA,NA,NA,"XNA","Canceled",-366,"XNA","XAP","","Repeater","XNA","XNA","XNA","Credit and cash offices",100,"XNA",NA,"XNA","Cash",NA,NA,NA,NA,NA,NA
2399273,100893,"Consumer loans",10967.22,111649.5,58585.5,55827,111649.5,"THURSDAY",18,"Y",1,0.531416394028783,NA,NA,"XAP","Approved",-1288,"Cash through the bank","XAP","Family","New","Computers","POS","XNA","Regional / Local",90,"Consumer electronics",6,"middle","POS household with interest",365243,-1232,-1082,-1112,-1103,0
1602299,100762,"Consumer loans",5207.58,27472.5,25947,2749.5,27472.5,"WEDNESDAY",14,"Y",1,0.104349152494048,NA,NA,"XAP","Approved",-2604,"Cash through the bank","XAP","","New","Mobile","POS","XNA","Stone",5,"Connectivity",6,"high","POS mobile with interest",365243,-2564,-2414,-2414,-2411,1
2631339,100425,"Consumer loans",6913.98,55300.5,68809.5,0,55300.5,"SUNDAY",10,"Y",1,0,NA,NA,"XAP","Approved",-944,"Cash through the bank","XAP","Family","Repeater","Audio/Video","POS","XNA","Country-wide",1136,"Consumer electronics",12,"middle","POS household with interest",365243,-913,-583,-583,-580,0
1791558,100728,"Cash loans",28506.735,247500,292617,NA,247500,"WEDNESDAY",17,"Y",1,NA,NA,NA,"XNA","Refused",-1011,"Cash through the bank","HC","Unaccompanied","Refreshed","XNA","Cash","x-sell","Credit and cash offices",-1,"XNA",12,"low_normal","Cash X-Sell: low",NA,NA,NA,NA,NA,NA
2774355,100065,"Consumer loans",18150.705,117180,82026,35154,117180,"SATURDAY",15,"Y",1,0.326727272727273,NA,NA,"XAP","Approved",-1182,"Cash through the bank","XAP","Unaccompanied","New","Auto Accessories","POS","XNA","Stone",156,"Industry",5,"middle","POS others without interest",365243,-1151,-1031,-1031,-1027,0
2210339,100863,"Consumer loans",5045.535,41256,42471,2610,41256,"WEDNESDAY",12,"Y",1,0.0630537759305976,NA,NA,"XAP","Approved",-1919,"Cash through the bank","XAP","Family","New","Mobile","POS","XNA","Country-wide",50,"Connectivity",12,"high","POS mobile with interest",365243,-1888,-1558,-1558,-1551,0
2343848,100754,"Revolving loans",45000,0,9e+05,NA,NA,"TUESDAY",11,"Y",1,NA,NA,NA,"XAP","Approved",-731,"XNA","XAP","","Repeater","XNA","Cards","x-sell","Credit and cash offices",-1,"XNA",0,"XNA","Card X-Sell",-673,-633,365243,-268,-182,0
1791001,100728,"Revolving loans",11250,225000,225000,NA,225000,"SATURDAY",15,"Y",1,NA,NA,NA,"XAP","Approved",-532,"XNA","XAP","","Refreshed","XNA","Cards","walk-in","Country-wide",2001,"Consumer electronics",0,"XNA","Card Street",-532,-490,365243,365243,365243,0
2659066,100691,"Cash loans",16227.54,180000,203760,NA,180000,"WEDNESDAY",12,"Y",1,NA,NA,NA,"XNA","Approved",-1244,"Cash through the bank","XAP","Family","Repeater","XNA","Cash","walk-in","Credit and cash offices",-1,"XNA",24,"high","Cash Street: high",365243,-1214,-524,-944,-939,1
2493293,100095,"Consumer loans",NA,52911,52911,0,52911,"SATURDAY",12,"Y",1,0,NA,NA,"XAP","Refused",-600,"Cash through the bank","HC","","New","Photo / Cinema Equipment","XNA","XNA","Country-wide",35,"Connectivity",NA,"XNA","POS mobile with interest",NA,NA,NA,NA,NA,NA
1662013,100457,"Consumer loans",NA,37755,37755,0,37755,"THURSDAY",10,"Y",1,0,NA,NA,"XAP","Refused",-501,"Cash through the bank","LIMIT","","Repeater","Mobile","XNA","XNA","Country-wide",120,"Connectivity",NA,"XNA","POS mobile with interest",NA,NA,NA,NA,NA,NA
1276909,100661,"Consumer loans",10869.975,128236.5,113418,25650,128236.5,"MONDAY",13,"Y",1,0.200874261643094,NA,NA,"XAP","Approved",-579,"Cash through the bank","XAP","","Repeater","Photo / Cinema Equipment","POS","XNA","Country-wide",2535,"Consumer electronics",12,"low_normal","POS household with interest",365243,-548,-218,-218,-216,0
2452156,100153,"Cash loans",NA,0,0,NA,NA,"FRIDAY",8,"Y",1,NA,NA,NA,"XNA","Canceled",-211,"XNA","XAP","","Repeater","XNA","XNA","XNA","Credit and cash offices",-1,"XNA",NA,"XNA","Cash",NA,NA,NA,NA,NA,NA
2572171,100815,"Revolving loans",10125,202500,202500,NA,202500,"TUESDAY",10,"Y",1,NA,NA,NA,"XAP","Approved",-170,"XNA","XAP","Unaccompanied","Refreshed","XNA","Cards","x-sell","AP+ (Cash loan)",100,"XNA",0,"XNA","Card X-Sell",365243,365243,365243,365243,365243,0
2243829,100012,"Consumer loans",3012.075,18720,23697,0,18720,"THURSDAY",9,"Y",1,0,NA,NA,"XAP","Approved",-1673,"XNA","XAP","Family","New","Audio/Video","POS","XNA","Country-wide",42,"Connectivity",12,"high","POS mobile with interest",365243,-1641,-1311,-1401,-1397,0
2491009,100991,"Consumer loans",1970.28,35482.5,17482.5,18000,35482.5,"WEDNESDAY",8,"Y",1,0.552487461808958,NA,NA,"XAP","Approved",-1884,"XNA","XAP","Unaccompanied","Repeater","Mobile","POS","XNA","Stone",40,"Connectivity",12,"high","POS mobile with interest",365243,-1844,-1514,-1514,-1509,0
2290768,100592,"Cash loans",26945.505,135000,139455,0,135000,"TUESDAY",9,"Y",1,0,NA,NA,"XNA","Approved",-2736,"Cash through the bank","XAP","Unaccompanied","Repeater","XNA","Cash","x-sell","Credit and cash offices",0,"XNA",6,"high","Cash Street: high",365243,-2706,-2556,-2556,-2549,1
1052614,100224,"Consumer loans",8035.11,61150.5,69223.5,0,61150.5,"SUNDAY",12,"Y",1,0,NA,NA,"XAP","Approved",-51,"Cash through the bank","XAP","Spouse, partner","Repeater","Consumer Electronics","POS","XNA","Country-wide",240,"Consumer electronics",10,"low_normal","POS household with interest",365243,-21,249,365243,365243,1
1903124,100620,"Consumer loans",22179.825,202689,220081.5,0,202689,"SUNDAY",11,"Y",1,0,NA,NA,"XAP","Approved",-642,"Cash through the bank","XAP","Spouse, partner","New","Consumer Electronics","POS","XNA","Country-wide",2500,"Consumer electronics",12,"middle","POS household with interest",365243,-611,-281,-281,-278,0
2801116,100637,"Consumer loans",34058.61,337950,337950,0,337950,"MONDAY",21,"Y",1,0,NA,NA,"XAP","Approved",-137,"XNA","XAP","","Refreshed","Homewares","POS","XNA","Stone",43,"Construction",12,"middle","POS industry with interest",365243,-105,225,365243,365243,0
2278896,100948,"Cash loans",NA,0,0,NA,NA,"SUNDAY",12,"Y",1,NA,NA,NA,"XNA","Refused",-285,"XNA","HC","","Repeater","XNA","XNA","XNA","Credit and cash offices",-1,"XNA",NA,"XNA","Cash",NA,NA,NA,NA,NA,NA
2430397,100190,"Cash loans",13236.255,112500,119925,0,112500,"TUESDAY",10,"Y",1,0,NA,NA,"XNA","Approved",-1998,"Cashless from the account of the employer","XAP","Unaccompanied","Repeater","XNA","Cash","x-sell","Credit and cash offices",-1,"XNA",12,"high","Cash Street: high",365243,-1968,-1638,-1638,-1636,1
2474593,100640,"Consumer loans",11494.17,178402.5,148486.5,54000,178402.5,"TUESDAY",19,"Y",1,0.290443605331264,NA,NA,"XAP","Approved",-119,"Cash through the bank","XAP","Unaccompanied","Repeater","Consumer Electronics","POS","XNA","Country-wide",1200,"Consumer electronics",16,"low_normal","POS household with interest",365243,-89,361,365243,365243,1
2744133,100717,"Cash loans",6535.8,45000,55075.5,NA,45000,"THURSDAY",7,"Y",1,NA,NA,NA,"XNA","Refused",-736,"Cash through the bank","HC","Unaccompanied","Repeater","XNA","Cash","walk-in","Credit and cash offices",-1,"XNA",12,"high","Cash Street: high",NA,NA,NA,NA,NA,NA
1922675,100550,"Consumer loans",19244.16,157495.5,171423,0,157495.5,"THURSDAY",16,"Y",1,0,NA,NA,"XAP","Approved",-1791,"Cash through the bank","XAP","Unaccompanied","New","Computers","POS","XNA","Country-wide",1108,"Consumer electronics",12,"high","POS household with interest",365243,-1760,-1430,-1460,-1452,0
1066121,100451,"Revolving loans",NA,0,0,NA,NA,"SUNDAY",11,"Y",1,NA,NA,NA,"XAP","Canceled",-307,"XNA","XAP","","Repeater","XNA","XNA","XNA","Credit and cash offices",-1,"XNA",NA,"XNA","Card Street",NA,NA,NA,NA,NA,NA
1144340,100206,"Cash loans",35613,1350000,1350000,NA,1350000,"THURSDAY",13,"Y",1,NA,NA,NA,"XNA","Refused",-1296,"Cash through the bank","SCO","Unaccompanied","Repeater","XNA","Cash","walk-in","Credit and cash offices",-1,"XNA",60,"low_action","Cash Street: low",NA,NA,NA,NA,NA,NA
2210163,100258,"Consumer loans",16893.585,166689,180990,0,166689,"TUESDAY",16,"Y",1,0,NA,NA,"XAP","Approved",-364,"Cash through the bank","XAP","Unaccompanied","New","Consumer Electronics","POS","XNA","Country-wide",2390,"Consumer electronics",12,"low_normal","POS household with interest",365243,-333,-3,-33,-30,0
2450042,100705,"Revolving loans",11250,225000,225000,NA,225000,"FRIDAY",8,"Y",1,NA,NA,NA,"XAP","Approved",-477,"XNA","XAP","","Refreshed","XNA","Cards","x-sell","Credit and cash offices",-1,"XNA",0,"XNA","Card X-Sell",-474,-432,365243,365243,365243,0
2828801,100369,"Cash loans",NA,0,0,NA,NA,"TUESDAY",17,"Y",1,NA,NA,NA,"XNA","Canceled",-56,"XNA","XAP","","Repeater","XNA","XNA","XNA","Credit and cash offices",-1,"XNA",NA,"XNA","Cash",NA,NA,NA,NA,NA,NA
2324301,100483,"Cash loans",NA,0,0,NA,NA,"SATURDAY",10,"Y",1,NA,NA,NA,"XNA","Canceled",-228,"XNA","XAP","","Repeater","XNA","XNA","XNA","Credit and cash offices",-1,"XNA",NA,"XNA","Cash",NA,NA,NA,NA,NA,NA
1378354,100642,"Cash loans",15701.175,360000,443160,NA,360000,"TUESDAY",10,"Y",1,NA,NA,NA,"XNA","Approved",-945,"Cash through the bank","XAP","Unaccompanied","Repeater","XNA","Cash","x-sell","Credit and cash offices",-1,"XNA",60,"middle","Cash X-Sell: middle",365243,-915,855,365243,365243,1
1814267,100067,"Cash loans",NA,0,0,NA,NA,"WEDNESDAY",12,"Y",1,NA,NA,NA,"XNA","Canceled",-496,"XNA","XAP","","Repeater","XNA","XNA","XNA","AP+ (Cash loan)",4,"XNA",NA,"XNA","Cash",NA,NA,NA,NA,NA,NA
1146939,100675,"Cash loans",36569.7,1210500,1386265.5,NA,1210500,"TUESDAY",4,"Y",1,NA,NA,NA,"XNA","Approved",-238,"Cash through the bank","XAP","Unaccompanied","Repeater","XNA","Cash","x-sell","AP+ (Cash loan)",6,"XNA",60,"low_action","Cash X-Sell: low",NA,NA,NA,NA,NA,NA
2048021,100059,"Consumer loans",9917.01,49593.825,44631,4962.825,49593.825,"MONDAY",15,"Y",1,0.108984688938776,NA,NA,"XAP","Refused",-2808,"Cash through the bank","VERIF","Family","New","XNA","POS","XNA","Country-wide",3500,"Consumer electronics",5,"middle","POS household without interest",NA,NA,NA,NA,NA,NA
2464315,100640,"Consumer loans",3513.96,32350.5,32476.5,3235.5,32350.5,"TUESDAY",11,"Y",1,0.0986714167888563,NA,NA,"XAP","Approved",-1729,"Cash through the bank","XAP","Unaccompanied","New","Mobile","POS","XNA","Country-wide",1500,"Consumer electronics",14,"high","POS household with interest",365243,-1698,-1308,-1308,-1304,0
2396086,100197,"Cash loans",21506.04,202500,226498.5,NA,202500,"MONDAY",8,"Y",1,NA,NA,NA,"XNA","Approved",-714,"Cash through the bank","XAP","Unaccompanied","Repeater","XNA","Cash","x-sell","Credit and cash offices",-1,"XNA",12,"low_normal","Cash X-Sell: low",365243,-684,-354,-384,-353,1
1148872,100256,"Revolving loans",2250,45000,45000,NA,45000,"THURSDAY",10,"Y",1,NA,NA,NA,"XAP","Refused",-300,"XNA","LIMIT","Unaccompanied","Repeater","XNA","Cards","walk-in","Credit and cash offices",-1,"XNA",0,"XNA","Card Street",NA,NA,NA,NA,NA,NA
2449573,100035,"Consumer loans",6236.82,46935,45724.5,4693.5,46935,"SUNDAY",14,"Y",1,0.101385381844147,NA,NA,"XAP","Approved",-1634,"Cash through the bank","XAP","","Repeater","Mobile","POS","XNA","Country-wide",45,"Connectivity",10,"high","POS mobile with interest",365243,-1598,-1328,-1418,-1410,0
1694628,100548,"Cash loans",15853.05,135000,161406,NA,135000,"THURSDAY",15,"Y",1,NA,NA,NA,"XNA","Refused",-1434,"Cash through the bank","HC","Unaccompanied","Repeater","XNA","Cash","x-sell","Credit and cash offices",-1,"XNA",12,"low_normal","Cash X-Sell: low",NA,NA,NA,NA,NA,NA
2516329,100430,"Cash loans",NA,0,0,NA,NA,"SATURDAY",13,"Y",1,NA,NA,NA,"XNA","Canceled",-2,"XNA","XAP","","Repeater","XNA","XNA","XNA","Credit and cash offices",-1,"XNA",NA,"XNA","Cash",NA,NA,NA,NA,NA,NA
2190998,100923,"Consumer loans",3479.355,26770.5,26082,2677.5,26770.5,"SATURDAY",15,"Y",1,0.101394005775167,NA,NA,"XAP","Approved",-2434,"Cash through the bank","XAP","Family","New","Mobile","POS","XNA","Country-wide",70,"Connectivity",10,"low_normal","POS mobile with interest",365243,-2403,-2133,-2133,-2111,1
1683525,100563,"Revolving loans",2250,45000,45000,NA,45000,"SUNDAY",8,"Y",1,NA,NA,NA,"XAP","Approved",-298,"XNA","XAP","","New","XNA","Cards","walk-in","Stone",111,"Consumer electronics",0,"XNA","Card Street",365243,365243,365243,365243,365243,0
1574783,100145,"Cash loans",23649.795,427500,522301.5,NA,427500,"THURSDAY",9,"Y",1,NA,NA,NA,"XNA","Approved",-1559,"Cash through the bank","XAP","Unaccompanied","Repeater","XNA","Cash","x-sell","Credit and cash offices",-1,"XNA",48,"middle","Cash X-Sell: middle",365243,-1529,-119,-1349,-1345,1
2832254,100314,"Consumer loans",16752.6,129105,130675.5,9000,129105,"FRIDAY",13,"Y",1,0.0701756441309906,NA,NA,"XAP","Approved",-1076,"Cash through the bank","XAP","Family","Repeater","Computers","POS","XNA","Country-wide",149,"Consumer electronics",10,"high","POS household with interest",365243,-1045,-775,-775,-758,0
